Name,Country,Industry,Is_AI_Startup,Revenue Year 1,Revenue Year 2,Revenue Year 3,Growth_Y1_to_Y2,Growth_Y2_to_Y3,Total_Growth_3Year,Innovation_Speed_Score,Current Status,Status_Score,Competitive_Advantage_Score,Startup_Age_Years,High_Advantage
Nova HealthTech Nexus 773,Israel,HealthTech,0,370.0,1.0,2.8,-99.72972972972973,179.99999999999997,-99.24324324324324,40.13513513513512,Acquired,1,0.5083168316831683,13,0
Global HealthTech Point 774,South Korea,HealthTech,0,227.0,767.0,11.2,237.88546255506606,-98.53976531942634,-95.0660792951542,69.67284861781985,Successful,2,1.0332673267326733,9,1
Quantum E-commerce Technologies 775,Germany,E-commerce,0,298.0,1.0,11.2,-99.66442953020133,1019.9999999999999,-96.24161073825503,200.16778523489933,Successful,2,1.0332673267326733,9,1
Nova E-commerce Technologies 776,Australia,E-commerce,0,324.0,1.0,6.1,-99.69135802469135,509.99999999999994,-98.11728395061728,200.15432098765433,Successful,2,1.0181188118811881,3,1
Core AI/ML Network 777,UAE,AI/ML,1,14.0,1.3,11.2,-90.71428571428571,761.5384615384614,-20.000000000000004,204.64285714285714,Successful,2,1.0332673267326733,9,1
Prime E-commerce Point 778,Australia,E-commerce,0,304.0,2.0,7.7,-99.3421052631579,285.0,-97.46710526315789,92.82894736842104,Successful,2,1.022871287128713,2,1
Smart BioTech Systems 779,India,BioTech,0,282.0,153.0,5.3,-45.744680851063826,-96.53594771241829,-98.12056737588652,-71.14031428174106,Successful,2,1.0157425742574258,5,1
Global AgriTech Systems 780,Singapore,AgriTech,0,34.0,886.0,3.5,2505.8823529411766,-99.60496613995485,-89.70588235294117,200.19751693002257,Successful,2,1.0103960396039604,5,0
Smart FinTech Point 781,USA,FinTech,0,216.0,2.0,10.7,-99.07407407407408,434.99999999999994,-95.0462962962963,167.96296296296293,Acquired,1,0.5317821782178218,10,0
Smart Logistics Wave 782,Brazil,Logistics,0,369.0,469.0,7.6,27.100271002710024,-98.37953091684435,-97.94037940379403,-35.63962995706716,Failed,0,0.022574257425742573,3,0
Nova CleanTech Technologies 783,Australia,CleanTech,0,297.0,1.5,3.1,-99.4949494949495,106.66666666666667,-98.95622895622895,3.5858585858585883,Successful,2,1.0092079207920792,10,0
Global AgriTech Nexus 784,UAE,AgriTech,0,141.0,1.0,4.7,-99.29078014184397,370.0,-96.66666666666669,135.354609929078,Failed,0,0.01396039603960396,8,0
Global Logistics Systems 785,Brazil,Logistics,0,320.0,1.9,8.3,-99.40625,336.8421052631579,-97.40625,118.71792763157896,Acquired,1,0.5246534653465347,7,0
NextGen FinTech Flow 786,Japan,FinTech,0,304.0,146.0,2.0,-51.973684210526315,-98.63013698630137,-99.3421052631579,-75.30191059841384,Successful,2,1.005940594059406,11,0
Prime Cybersecurity Technologies 787,France,Cybersecurity,0,250.0,1.0,9.2,-99.6,819.9999999999999,-96.32000000000001,200.2,Successful,2,1.0273267326732674,2,1
Core AI/ML Wave 788,Germany,AI/ML,1,408.0,1.5,6.7,-99.63235294117648,346.6666666666667,-98.3578431372549,123.51715686274511,Successful,2,1.01990099009901,8,1
NextGen AgriTech Wave 789,Canada,AgriTech,0,299.0,1.7,5.5,-99.43143812709032,223.52941176470588,-98.16053511705685,62.04898681880778,Successful,2,1.0163366336633664,14,1
Quantum EdTech Solutions 790,Canada,EdTech,0,456.0,1.2,7.9,-99.73684210526315,558.3333333333334,-98.26754385964914,200.13157894736844,Successful,2,1.0234653465346535,10,1
Nova SaaS Systems 791,Japan,SaaS,0,334.0,2.0,4.1,-99.40119760479041,104.99999999999999,-98.77245508982035,2.7994011976047872,Failed,0,0.012178217821782177,3,0
Quantum CleanTech Flow 792,Israel,CleanTech,0,324.0,1.3,11.9,-99.59876543209876,815.3846153846154,-96.32716049382717,200.20061728395063,Successful,2,1.0353465346534654,9,1
Elite SaaS Point 793,India,SaaS,0,211.0,1.2,7.9,-99.43127962085309,558.3333333333334,-96.25592417061611,200.28436018957345,Successful,2,1.0234653465346535,14,1
Zenith E-commerce Flow 794,Japan,E-commerce,0,101.0,1.3,9.1,-98.7128712871287,600.0,-90.99009900990099,200.64356435643566,Acquired,1,0.527029702970297,6,0
Nova Cybersecurity Hub 795,Australia,Cybersecurity,0,11.0,1.9,11.5,-82.72727272727273,505.2631578947368,4.545454545454546,208.63636363636363,Successful,2,1.0387038703870388,4,1
Elite PropTech Wave 796,South Korea,PropTech,0,457.0,891.0,10.9,94.9671772428884,-98.77665544332211,-97.6148796498906,-1.904739100216858,Failed,0,0.03237623762376238,10,0
Global Logistics Wave 797,Germany,Logistics,0,138.0,627.0,1.2,354.34782608695656,-99.80861244019138,-99.1304347826087,127.26960682338259,Acquired,1,0.5035643564356436,8,0
Zenith SaaS Network 798,UAE,SaaS,0,315.0,997.0,4.0,216.5079365079365,-99.5987963891675,-98.73015873015873,58.4545700593845,Successful,2,1.011881188118812,10,0
Apex Cybersecurity Nexus 799,UK,Cybersecurity,0,294.0,1.7,2.2,-99.421768707483,29.411764705882366,-99.25170068027211,-35.00500200080032,Acquired,1,0.5065346534653465,8,0
Global Cybersecurity Hub 800,Singapore,Cybersecurity,0,273.0,792.0,2.3,190.1098901098901,-99.70959595959596,-99.15750915750915,45.20014707514707,Successful,2,1.0068316831683168,2,0
Global HealthTech Network 801,Australia,HealthTech,0,52.0,1.4,2.7,-97.3076923076923,92.85714285714289,-94.8076923076923,-2.2252747252747085,Successful,2,1.008019801980198,11,0
Core EdTech Point 802,Japan,EdTech,0,191.0,795.0,1.5,316.2303664921466,-99.81132075471699,-99.21465968586386,108.2095228687148,Successful,2,1.0044554455445545,3,0
Zenith BioTech Point 803,Australia,BioTech,0,4.0,303.0,1.7,7475.0,-99.43894389438944,-57.49999999999999,200.28052805280527,Acquired,1,0.505049504950495,13,0
Global BioTech Network 804,Israel,BioTech,0,158.0,160.0,5.8,1.2658227848101267,-96.37499999999999,-96.32911392405063,-47.55458860759493,Failed,0,0.017227722772277226,2,0
Global Logistics Point 805,UK,Logistics,0,460.0,1.6,3.4,-99.65217391304347,112.49999999999997,-99.26086956521739,6.423913043478251,Successful,2,1.01009900990099,3,0
Apex Cybersecurity Labs 806,Australia,Cybersecurity,0,257.0,259.0,12.3,0.7782101167315175,-95.25096525096525,-95.21400778210116,-47.23637756711687,Successful,2,1.0365346534653466,9,1
Apex HealthTech Wave 807,UK,HealthTech,0,227.0,898.0,5.1,295.5947136563877,-99.43207126948775,-97.7533039647577,98.08132119344997,Successful,2,1.0151485148514852,7,1
Zenith AI/ML Labs 808,India,AI/ML,1,318.0,1.4,11.8,-99.55974842767297,742.857142857143,-96.28930817610063,200.22012578616352,Successful,2,1.035049504950495,9,1
Elite AI/ML Point 809,UK,AI/ML,1,484.0,1.4,1.7,-99.7107438016529,21.428571428571434,-99.64876033057851,-39.14108618654073,Failed,0,0.00504950495049505,4,0
Nova Logistics Systems 810,Japan,Logistics,0,255.0,1.3,3.1,-99.49019607843137,138.46153846153845,-98.78431372549021,19.485671191553543,Successful,2,1.0092079207920792,7,0
Smart PropTech Technologies 811,Australia,PropTech,0,373.0,972.0,3.2,160.58981233243966,-99.67078189300412,-99.14209115281501,30.459515219717773,Successful,2,1.0095049504950495,10,0
Quantum Logistics Hub 812,UAE,Logistics,0,259.0,1.7,13.7,-99.34362934362935,705.8823529411765,-94.71042471042472,200.32818532818533,Acquired,1,0.5406930693069307,12,0
Apex Cybersecurity Flow 813,South Korea,Cybersecurity,0,81.0,101.0,13.9,24.691358024691358,-86.23762376237623,-82.83950617283949,-30.77313286884244,Successful,2,1.0412871287128713,14,1
Apex E-commerce Wave 814,South Korea,E-commerce,0,115.0,2.0,2.4,-98.26086956521739,19.999999999999996,-97.91304347826086,-39.130434782608695,Successful,2,1.0071287128712871,14,0
Nova Cybersecurity Flow 815,Germany,Cybersecurity,0,359.0,1.2,11.2,-99.66573816155989,833.3333333333334,-96.88022284122563,200.16713091922006,Successful,2,1.0332673267326733,8,1
Nova AgriTech Wave 816,South Korea,AgriTech,0,444.0,323.0,11.2,-27.25225225225225,-96.53250773993808,-97.47747747747748,-61.892379996095165,Successful,2,1.0332673267326733,2,1
NextGen PropTech Labs 817,Australia,PropTech,0,118.0,986.0,8.0,735.5932203389831,-99.18864097363083,-93.22033898305084,200.4056795131846,Acquired,1,0.5237623762376238,6,0
Apex HealthTech Wave 818,Canada,HealthTech,0,169.0,720.0,14.7,326.03550295857985,-97.95833333333333,-91.30177514792899,114.03858481262327,Successful,2,1.0436633663366337,13,1
Core SaaS Labs 819,USA,SaaS,0,116.0,419.0,8.7,261.2068965517241,-97.9236276849642,-92.5,81.64163443337996,Acquired,1,0.5258415841584159,10,0
Smart EdTech Flow 820,France,EdTech,0,100.0,2.0,6.7,-98.0,235.0,-93.3,68.5,Successful,2,1.01990099009901,11,1
NextGen SaaS Network 821,Canada,SaaS,0,332.0,998.0,6.7,200.60240963855424,-99.32865731462925,-97.98192771084338,50.63687616196249,Successful,2,1.01990099009901,11,1
Apex BioTech Point 822,USA,BioTech,0,479.0,214.0,1.0,-55.323590814196244,-99.53271028037383,-99.79123173277662,-77.42815054728504,Failed,0,0.0029702970297029703,3,0
Smart FinTech Hub 823,Brazil,FinTech,0,183.0,825.0,13.7,350.8196721311475,-98.33939393939394,-92.5136612021858,126.24013909587678,Acquired,1,0.5406930693069307,10,0
NextGen FinTech Flow 824,Japan,FinTech,0,175.0,149.0,5.5,-14.857142857142858,-96.30872483221476,-96.85714285714285,-55.58293384467881,Successful,2,1.0163366336633664,13,1
Core SaaS Network 825,Germany,SaaS,0,92.0,1.4,7.5,-98.47826086956522,435.71428571428567,-91.84782608695652,168.6180124223602,Successful,2,1.0222772277227723,8,1
Apex AI/ML Nexus 826,USA,AI/ML,1,421.0,222.0,1.5,-47.26840855106889,-99.32432432432432,-99.6437054631829,-73.2963664376966,Successful,2,1.0044554455445545,2,0
Quantum AI/ML Labs 827,Singapore,AI/ML,1,430.0,905.0,13.5,110.46511627906976,-98.50828729281767,-96.86046511627907,5.978414493126046,Successful,2,1.0400990099009901,5,1
Smart E-commerce Technologies 828,Singapore,E-commerce,0,476.0,192.0,5.0,-59.66386554621849,-97.39583333333334,-98.94957983193278,-78.52984943977592,Successful,2,1.0148514851485149,3,1
Smart EdTech Nexus 829,UAE,EdTech,0,334.0,754.0,12.0,125.74850299401197,-98.40848806366049,-96.40718562874252,13.670007465175743,Acquired,1,0.5356435643564357,10,0
Smart BioTech Point 830,Brazil,BioTech,0,204.0,1.7,1.3,-99.16666666666667,-23.529411764705877,-99.36274509803921,-61.34803921568627,Successful,2,1.0038613861386139,6,0
Global CleanTech Wave 831,Japan,CleanTech,0,100.0,365.0,3.7,265.0,-98.98630136986301,-96.3,83.0068493150685,Successful,2,1.010990099009901,9,0
Apex AgriTech Network 832,Australia,AgriTech,0,256.0,1.1,7.2,-99.5703125,554.5454545454545,-97.1875,200.21484375,Successful,2,1.0213861386138614,2,1
Smart EdTech Systems 833,UAE,EdTech,0,151.0,1.5,10.4,-99.00662251655629,593.3333333333334,-93.11258278145695,200.49668874172187,Successful,2,1.030891089108911,4,1
Apex EdTech Hub 834,Canada,EdTech,0,44.0,1.0,14.1,-97.72727272727273,1310.0,-67.95454545454545,201.13636363636363,Successful,2,1.041881188118812,14,1
Global SaaS Nexus 835,Israel,SaaS,0,6.0,1.6,8.5,-73.33333333333334,431.25,41.66666666666667,178.95833333333331,Successful,2,1.066914191419142,10,1
NextGen AgriTech Point 836,Israel,AgriTech,0,45.0,812.0,1.0,1704.4444444444443,-99.8768472906404,-97.77777777777777,200.0615763546798,Failed,0,0.0029702970297029703,12,0
NextGen FinTech Point 837,France,FinTech,0,137.0,571.0,13.0,316.7883211678832,-97.72329246935202,-90.51094890510949,109.5325143492656,Successful,2,1.0386138613861386,10,1
Prime FinTech Technologies 838,UAE,FinTech,0,489.0,1.6,2.7,-99.67280163599182,68.75,-99.4478527607362,-15.461400817995909,Failed,0,0.00801980198019802,12,0
Smart Logistics Network 839,Brazil,Logistics,0,166.0,358.0,1.7,115.66265060240963,-99.52513966480447,-98.97590361445783,8.068755468802578,Successful,2,1.005049504950495,2,0
Global Logistics Labs 840,Australia,Logistics,0,380.0,737.0,4.0,93.94736842105263,-99.4572591587517,-98.94736842105263,-2.7549453688495333,Acquired,1,0.5118811881188119,9,0
Apex E-commerce Wave 841,Israel,E-commerce,0,291.0,615.0,1.2,111.34020618556701,-99.80487804878048,-99.58762886597938,5.767664068393266,Successful,2,1.0035643564356436,10,0
Global AgriTech Hub 842,India,AgriTech,0,136.0,848.0,13.0,523.5294117647059,-98.46698113207547,-90.44117647058823,200.76650943396226,Successful,2,1.0386138613861386,8,1
Zenith SaaS Network 843,Singapore,SaaS,0,332.0,1.5,3.8,-99.54819277108435,153.33333333333331,-98.85542168674698,26.892570281124485,Acquired,1,0.5112871287128713,5,0
Quantum HealthTech Labs 844,France,HealthTech,0,380.0,2.0,15.0,-99.47368421052632,650.0,-96.05263157894737,200.26315789473685,Successful,2,1.0445544554455446,5,1
Apex SaaS Labs 845,India,SaaS,0,111.0,279.0,6.9,151.35135135135135,-97.52688172043011,-93.78378378378378,26.91223481546062,Acquired,1,0.5204950495049505,7,0
Core Logistics Systems 846,Singapore,Logistics,0,258.0,1.0,6.2,-99.6124031007752,520.0,-97.59689922480621,200.19379844961242,Successful,2,1.0184158415841584,12,1
Core FinTech Technologies 847,Japan,FinTech,0,164.0,613.0,3.1,273.780487804878,-99.4942903752039,-98.10975609756098,87.14309871483707,Failed,0,0.009207920792079207,10,0
Apex EdTech Hub 848,Canada,EdTech,0,403.0,1.7,8.0,-99.57816377171216,370.5882352941177,-98.01488833746899,135.50503576120275,Successful,2,1.0237623762376238,6,1
Elite SaaS Network 849,UAE,SaaS,0,10.0,155.0,9.1,1450.0,-94.12903225806451,-9.000000000000004,202.93548387096774,Successful,2,1.027029702970297,8,1
Apex HealthTech Hub 850,UAE,HealthTech,0,305.0,1.2,2.6,-99.60655737704919,116.66666666666667,-99.14754098360655,8.530054644808743,Acquired,1,0.5077227722772277,10,0
Smart E-commerce Hub 851,USA,E-commerce,0,311.0,473.0,6.0,52.09003215434084,-98.73150105708245,-98.07073954983923,-23.320734451370807,Acquired,1,0.5178217821782178,14,0
Elite PropTech Technologies 852,Israel,PropTech,0,318.0,1.4,10.9,-99.55974842767297,678.5714285714287,-96.57232704402516,200.22012578616352,Successful,2,1.0323762376237624,6,1
Zenith EdTech Labs 853,Canada,EdTech,0,361.0,1.3,1.6,-99.6398891966759,23.076923076923077,-99.55678670360109,-38.28148305987641,Successful,2,1.0047524752475248,6,0
Smart Logistics Solutions 854,Canada,Logistics,0,42.0,1.8,11.1,-95.71428571428572,516.6666666666666,-73.57142857142857,202.14285714285714,Successful,2,1.032970297029703,10,1
Smart SaaS Wave 855,Japan,SaaS,0,209.0,1.0,13.5,-99.52153110047847,1250.0,-93.54066985645933,200.23923444976077,Successful,2,1.0400990099009901,7,1
Prime AI/ML Nexus 856,UK,AI/ML,1,455.0,177.0,4.7,-61.0989010989011,-97.34463276836158,-98.96703296703296,-79.22176693363134,Successful,2,1.013960396039604,9,1
Zenith BioTech Network 857,Canada,BioTech,0,422.0,1.1,1.5,-99.739336492891,36.36363636363635,-99.64454976303317,-31.687850064627323,Acquired,1,0.5044554455445545,8,0
Zenith E-commerce Point 858,USA,E-commerce,0,228.0,1.6,6.1,-99.29824561403508,281.25,-97.32456140350877,90.97587719298247,Failed,0,0.018118811881188118,10,0
Core AI/ML Flow 859,UAE,AI/ML,1,488.0,314.0,6.5,-35.65573770491803,-97.92993630573248,-98.66803278688525,-66.79283700532525,Successful,2,1.0193069306930693,7,1
Smart EdTech Network 860,Australia,EdTech,0,218.0,2.0,14.0,-99.08256880733946,600.0,-93.57798165137615,200.45871559633028,Successful,2,1.0415841584158416,11,1
Smart PropTech Systems 861,Australia,PropTech,0,397.0,350.0,10.8,-11.838790931989925,-96.91428571428571,-97.27959697732997,-54.376538323137815,Successful,2,1.032079207920792,3,1
Core HealthTech Hub 862,Japan,HealthTech,0,425.0,208.0,10.9,-51.05882352941177,-94.75961538461539,-97.43529411764706,-72.90921945701358,Successful,2,1.0323762376237624,8,1
Apex HealthTech Technologies 863,Israel,HealthTech,0,351.0,349.0,9.4,-0.5698005698005698,-97.30659025787966,-97.32193732193733,-48.93819541384011,Failed,0,0.02792079207920792,4,0
Elite HealthTech Flow 864,Australia,HealthTech,0,121.0,688.0,5.7,468.59504132231405,-99.17151162790697,-95.2892561983471,184.71176484720354,Successful,2,1.016930693069307,8,1
Zenith FinTech Solutions 865,Brazil,FinTech,0,63.0,1.3,5.9,-97.93650793650795,353.84615384615387,-90.63492063492063,127.95482295482296,Failed,0,0.017524752475247526,2,0
Quantum EdTech Wave 866,Canada,EdTech,0,226.0,1.4,10.5,-99.38053097345131,650.0,-95.35398230088495,200.30973451327435,Failed,0,0.031188118811881185,3,0
Apex BioTech Wave 867,Singapore,BioTech,0,309.0,747.0,10.4,141.74757281553397,-98.60776439089692,-96.63430420711975,21.569904212318527,Successful,2,1.030891089108911,11,1
Core Cybersecurity Nexus 868,UK,Cybersecurity,0,375.0,1.6,8.1,-99.57333333333332,406.25,-97.83999999999999,153.33833333333334,Acquired,1,0.5240594059405941,10,0
NextGen HealthTech Wave 869,Israel,HealthTech,0,192.0,1.7,11.9,-99.11458333333334,600.0000000000001,-93.80208333333333,200.44270833333331,Successful,2,1.0353465346534654,4,1
Smart SaaS Solutions 870,Israel,SaaS,0,337.0,554.0,5.2,64.39169139465875,-99.06137184115522,-98.45697329376854,-17.334840223248236,Successful,2,1.0154455445544555,6,1
NextGen BioTech Technologies 871,South Korea,BioTech,0,108.0,976.0,13.1,803.7037037037036,-98.6577868852459,-87.87037037037038,200.67110655737704,Acquired,1,0.538910891089109,12,0
Quantum AgriTech Labs 872,Canada,AgriTech,0,72.0,737.0,4.0,923.6111111111111,-99.4572591587517,-94.44444444444444,200.27137042062415,Successful,2,1.011881188118812,14,0
Zenith HealthTech Network 873,Israel,HealthTech,0,333.0,1.5,2.3,-99.54954954954955,53.33333333333332,-99.3093093093093,-23.108108108108116,Acquired,1,0.5068316831683168,6,0
Smart SaaS Flow 874,Germany,SaaS,0,68.0,418.0,1.5,514.7058823529412,-99.64114832535886,-97.79411764705883,200.17942583732057,Failed,0,0.004455445544554455,12,0
Nova CleanTech Systems 875,Israel,CleanTech,0,469.0,395.0,11.6,-15.778251599147122,-97.0632911392405,-97.52665245202559,-56.420771369193815,Successful,2,1.0344554455445545,4,1
Global PropTech Point 876,UAE,PropTech,0,369.0,1.4,8.7,-99.62059620596206,521.4285714285713,-97.64227642276423,200.18970189701898,Failed,0,0.02584158415841584,11,0
Elite SaaS Hub 877,Brazil,SaaS,0,147.0,1.6,9.3,-98.91156462585035,481.25,-93.67346938775509,191.16921768707482,Successful,2,1.0276237623762376,9,1
Global CleanTech Systems 878,Brazil,CleanTech,0,484.0,799.0,9.0,65.08264462809917,-98.87359198998749,-98.14049586776859,-16.895473680944157,Successful,2,1.0267326732673268,3,1
Elite AgriTech Technologies 879,UAE,AgriTech,0,7.0,990.0,3.9,14042.857142857141,-99.60606060606061,-44.28571428571429,200.1969696969697,Successful,2,1.0115841584158416,8,0
Core BioTech Solutions 880,UAE,BioTech,0,15.0,965.0,7.1,6333.333333333334,-99.2642487046632,-52.66666666666667,200.3678756476684,Successful,2,1.021089108910891,6,1
Core EdTech Flow 881,UAE,EdTech,0,378.0,1.6,4.2,-99.57671957671957,162.5,-98.88888888888889,31.461640211640216,Acquired,1,0.5124752475247525,14,0
NextGen AgriTech Wave 882,Germany,AgriTech,0,447.0,1.7,13.0,-99.61968680089485,664.7058823529412,-97.0917225950783,200.19015659955258,Successful,2,1.0386138613861386,10,1
Global Cybersecurity Point 883,USA,Cybersecurity,0,348.0,1.4,7.4,-99.59770114942529,428.57142857142856,-97.87356321839081,164.48686371100163,Successful,2,1.021980198019802,9,1
Quantum CleanTech Network 884,Japan,CleanTech,0,487.0,1.8,6.7,-99.63039014373717,272.22222222222223,-98.62422997946612,86.29591603924253,Successful,2,1.01990099009901,10,1
Prime EdTech Point 885,UAE,EdTech,0,225.0,123.0,2.9,-45.33333333333333,-97.64227642276421,-98.71111111111111,-71.48780487804876,Successful,2,1.0086138613861386,3,0
Quantum CleanTech Labs 886,Canada,CleanTech,0,199.0,608.0,6.3,205.52763819095478,-98.9638157894737,-96.83417085427135,53.28191120074054,Successful,2,1.0187128712871287,3,1
Quantum PropTech Nexus 887,France,PropTech,0,295.0,490.0,14.0,66.10169491525424,-97.14285714285714,-95.25423728813558,-15.520581113801448,Successful,2,1.0415841584158416,14,1
Zenith Cybersecurity Wave 888,USA,Cybersecurity,0,218.0,563.0,12.4,158.25688073394494,-97.79751332149202,-94.31192660550458,30.22968370622646,Acquired,1,0.5368316831683169,2,0
Elite SaaS Solutions 889,UK,SaaS,0,212.0,1.5,12.4,-99.29245283018868,726.6666666666666,-94.15094339622641,200.35377358490567,Successful,2,1.0368316831683169,11,1
Global HealthTech Systems 890,Singapore,HealthTech,0,371.0,2.0,7.9,-99.46091644204851,295.0,-97.87061994609165,97.76954177897574,Successful,2,1.0234653465346535,14,1
Apex SaaS Wave 891,Australia,SaaS,0,463.0,721.0,2.3,55.72354211663067,-99.68099861303745,-99.50323974082073,-21.97872824820339,Acquired,1,0.5068316831683168,7,0
Core EdTech Labs 892,Singapore,EdTech,0,465.0,445.0,7.4,-4.301075268817205,-98.33707865168539,-98.40860215053763,-51.319076960251294,Successful,2,1.021980198019802,4,1
Zenith HealthTech Wave 893,USA,HealthTech,0,451.0,1.1,1.8,-99.7560975609756,63.636363636363626,-99.60088691796008,-18.05986696230599,Successful,2,1.0053465346534654,8,0
Smart Logistics Labs 894,Singapore,Logistics,0,409.0,787.0,13.7,92.42053789731052,-98.25921219822109,-96.65036674816626,-2.9193371504552843,Successful,2,1.0406930693069307,8,1
Quantum SaaS Network 895,India,SaaS,0,469.0,276.0,2.0,-41.15138592750533,-99.27536231884058,-99.57356076759062,-70.21337412317295,Successful,2,1.005940594059406,3,0
Smart CleanTech Nexus 896,USA,CleanTech,0,202.0,829.0,5.7,310.3960396039604,-99.31242460796139,-97.17821782178218,105.5418074979995,Failed,0,0.016930693069306932,10,0
NextGen Cybersecurity Labs 897,Japan,Cybersecurity,0,291.0,1.6,3.0,-99.45017182130583,87.49999999999999,-98.96907216494846,-5.975085910652922,Successful,2,1.008910891089109,12,0
Apex PropTech Flow 898,Australia,PropTech,0,462.0,512.0,7.4,10.822510822510822,-98.5546875,-98.39826839826841,-43.86608833874459,Failed,0,0.021980198019801982,4,0
Quantum PropTech Network 899,France,PropTech,0,428.0,682.0,4.0,59.345794392523366,-99.41348973607037,-99.06542056074767,-20.033847671773504,Failed,0,0.011881188118811881,12,0
Smart PropTech Systems 900,Canada,PropTech,0,428.0,1.9,2.5,-99.55607476635514,31.578947368421055,-99.41588785046729,-33.98856369896704,Successful,2,1.0074257425742574,8,0
Quantum BioTech Systems 901,Germany,BioTech,0,426.0,952.0,2.4,123.47417840375587,-99.74789915966386,-99.43661971830986,11.863139622046006,Successful,2,1.0071287128712871,14,0
Prime AgriTech Systems 902,Singapore,AgriTech,0,461.0,726.0,4.3,57.48373101952278,-99.4077134986226,-99.06724511930585,-20.96199123954991,Successful,2,1.0127722772277228,8,0
Zenith SaaS Wave 903,Germany,SaaS,0,203.0,871.0,3.4,329.064039408867,-99.60964408725603,-98.32512315270935,114.7271976608055,Successful,2,1.01009900990099,4,0
Quantum Cybersecurity Wave 904,Brazil,Cybersecurity,0,300.0,1.3,5.3,-99.56666666666666,307.6923076923077,-98.23333333333333,104.06282051282051,Successful,2,1.0157425742574258,6,1
NextGen CleanTech Flow 905,India,CleanTech,0,86.0,2.0,12.8,-97.67441860465115,540.0,-85.11627906976744,201.16279069767444,Successful,2,1.038019801980198,13,1
Smart CleanTech Flow 906,Germany,CleanTech,0,259.0,950.0,12.1,266.7953667953668,-98.72631578947369,-95.32818532818533,84.03452550294656,Successful,2,1.035940594059406,3,1
Prime Logistics Systems 907,South Korea,Logistics,0,458.0,1.5,6.3,-99.67248908296943,320.0,-98.62445414847161,110.16375545851528,Successful,2,1.0187128712871287,2,1
Core EdTech Nexus 908,Japan,EdTech,0,222.0,1.9,1.0,-99.14414414414414,-47.368421052631575,-99.54954954954955,-73.25628259838786,Successful,2,1.002970297029703,4,0
Nova E-commerce Technologies 909,India,E-commerce,0,137.0,1.4,4.3,-98.97810218978101,207.14285714285717,-96.86131386861312,54.08237747653808,Successful,2,1.0127722772277228,11,0
Smart SaaS Hub 910,Canada,SaaS,0,114.0,362.0,3.6,217.54385964912282,-99.00552486187844,-96.84210526315789,59.26916739362219,Successful,2,1.0106930693069307,5,0
Elite Logistics Technologies 911,UAE,Logistics,0,261.0,731.0,3.2,180.07662835249045,-99.56224350205197,-98.77394636015326,40.25719242521924,Failed,0,0.009504950495049505,3,0
Apex BioTech Wave 912,UAE,BioTech,0,178.0,523.0,1.2,193.82022471910113,-99.77055449330783,-99.32584269662922,47.02483511289665,Acquired,1,0.5035643564356436,5,0
Smart PropTech Technologies 913,Singapore,PropTech,0,233.0,1.9,13.6,-99.18454935622317,615.7894736842105,-94.16309012875537,200.40772532188842,Acquired,1,0.5403960396039604,5,0
Quantum CleanTech Systems 914,Israel,CleanTech,0,127.0,944.0,2.1,643.3070866141733,-99.77754237288136,-98.34645669291339,200.1112288135593,Successful,2,1.0062376237623762,6,0
Smart AI/ML Wave 915,UAE,AI/ML,1,395.0,1.3,12.8,-99.67088607594935,884.6153846153846,-96.75949367088607,200.16455696202533,Successful,2,1.038019801980198,12,1
NextGen FinTech Systems 916,UAE,FinTech,0,495.0,208.0,8.1,-57.97979797979798,-96.10576923076923,-98.36363636363636,-77.0427836052836,Failed,0,0.02405940594059406,14,0
Zenith CleanTech Technologies 917,USA,CleanTech,0,353.0,1.1,4.9,-99.68838526912181,345.45454545454544,-98.61189801699717,122.88308009271182,Acquired,1,0.5145544554455446,8,0
Apex AI/ML Technologies 918,UK,AI/ML,1,161.0,112.0,14.6,-30.434782608695656,-86.96428571428572,-90.93167701863354,-58.69953416149069,Successful,2,1.0433663366336634,8,1
Elite FinTech Solutions 919,Israel,FinTech,0,382.0,266.0,3.4,-30.36649214659686,-98.7218045112782,-99.10994764397907,-64.54414832893752,Acquired,1,0.5100990099009901,2,0
NextGen CleanTech Wave 920,Japan,CleanTech,0,89.0,696.0,7.4,682.0224719101124,-98.9367816091954,-91.68539325842696,200.5316091954023,Successful,2,1.021980198019802,3,1
Core Logistics Point 921,UK,Logistics,0,461.0,1.2,14.3,-99.73969631236443,1091.6666666666667,-96.89804772234272,200.13015184381777,Successful,2,1.0424752475247525,6,1
Nova AgriTech Technologies 922,Canada,AgriTech,0,489.0,1.4,2.4,-99.71370143149285,71.42857142857143,-99.50920245398774,-14.14256500146071,Acquired,1,0.5071287128712871,2,0
Nova CleanTech Network 923,Germany,CleanTech,0,156.0,1.7,7.8,-98.91025641025641,358.8235294117647,-95.0,129.95663650075414,Successful,2,1.0231683168316832,11,1
Quantum CleanTech Labs 924,Australia,CleanTech,0,164.0,772.0,13.1,370.7317073170732,-98.30310880829015,-92.01219512195122,136.2142992543915,Successful,2,1.038910891089109,7,1
Smart E-commerce Systems 925,France,E-commerce,0,157.0,1.5,6.7,-99.04458598726114,346.6666666666667,-95.73248407643314,123.81104033970277,Successful,2,1.01990099009901,4,1
Prime E-commerce Wave 926,Singapore,E-commerce,0,492.0,1.7,4.1,-99.65447154471545,141.17647058823525,-99.16666666666666,20.7609995217599,Failed,0,0.012178217821782177,7,0
